lead_id,fecha_registro,canal,empresa_id,punto_venta_id,nombre_cliente,telefono,email,ciudad,modelo_interes_texto,estado_gestion,fecha_primer_contacto,campania,nombre_normalizado,telefono_normalizado,email_normalizado,ciudad_normalizada,canal_normalizado,estado_normalizado,fecha_registro_normalizada,fecha_primer_contacto_normalizada,modelo_texto_normalizado,source_row_number,motorcycle_sku,model_match_confidence,model_match_method,customer_key,customer_id,is_duplicate,duplicate_group_id,duplicate_confidence,duplicate_reason,precio_lista,initial_payment,payment_method,intent,main_objection,requested_appointment,requested_quote
LD-00954,11-08-2026,WhatsApp,EMP-03,PV-011,É. Cardona Ospina,3510976361,,Bogota,AKT Evo RS 150 2026,Sin gestión,,Retoma tu moto,e. cardona ospina,573510976361,,bogota,whatsapp,sin gestion,2026-08-11 00:00:00,,akt evo rs 150 2026,954,SKU-020,100.0,fuzzy,phone:573510976361,4d326646-44a5-56cc-acab-708ebedadccc,True,4d326646-44a5-56cc-acab-708ebedadccc,1.0,same_phone_or_email,7190000.0,,credito,,soat,False,False
LD-00955,2026-09-03 23:25:00,Meta Ads,EMP-02,PV-006,Sandra Milena Muñoz Marín,313 114 2727,,B/quilla,Hnda XR 150L,No contesta,09/04/2026 17:25,Feria de Motos 2026,sandra milena munoz marin,573131142727,,b/quilla,meta ads,no contesta,2026-09-03 23:25:00,2026-04-09 17:25:00,hnda xr 150l,955,SKU-002,100.0,fuzzy,phone:573131142727,b32e8cd0-2085-5624-88cc-e452290fcfbc,False,,1.0,,11490000.0,24900000.0,credito,,soat,False,False
LD-00956,2026-08-10 19:07:00,Formulario Web,EMP-02,PV-006,Estefanía Marín Valencia,+57 310 0620196,estefania.marin3@outlook.com,,Suzuki Best 125,Cotización enviada,08/11/2026 19:07,,estefania marin valencia,573100620196,estefania.marin3@outlook.com,,formulario web,cotizacion enviada,2026-08-10 19:07:00,2026-11-08 19:07:00,suzuki best 125,956,SKU-016,100.0,fuzzy,phone:573100620196,be1a5132-e9a2-5879-8814-d9724c58ac87,False,,1.0,,6590000.0,7990000.0,credito,media,soat,False,False
LD-00957,2026-09-07 12:43:00,WHATSAPP,EMP-03,PV-013,Yesenia Ospina Mosquera,3518260910,,Bogota,A.K.T Evo RS 150,Descartado,11-09-2026,Prima Extra,yesenia ospina mosquera,573518260910,,bogota,whatsapp,descartado,2026-09-07 12:43:00,2026-09-11 00:00:00,a.k.t evo rs 150,957,SKU-020,100.0,fuzzy,phone:573518260910,ead4d0ac-abf0-5844-a2c7-5c840b823af3,False,,1.0,,7190000.0,,,,,False,False
LD-00958,2026-08-06 18:01:00,WhatsApp,EMP-02,PV-009,Jhon Jairo Torres Ospina,305 746 6655,jhon.torres15@hotmail.com,Sta Marta,HERO DASH 110,Sin gestión,,,jhon jairo torres ospina,573057466655,jhon.torres15@hotmail.com,santa marta,whatsapp,sin gestion,2026-08-06 18:01:00,,hero dash 110,958,SKU-024,100.0,fuzzy,phone:573057466655,ddc97579-3762-51b0-ad07-30d977e74999,False,,1.0,,6290000.0,,credito,,soat,False,False
LD-00959,2026-09-03 05:34:00,Meta Ads,EMP-03,PV-011,Jhon Jairo Ramírez Correa,351 275 3922,,Bogota DC,Bajaj Pulsar NS 125,no contesta,03-09-2026,,jhon jairo ramirez correa,573512753922,,bogota dc,meta ads,no contesta,2026-09-03 05:34:00,2026-09-03 00:00:00,bajaj pulsar ns 125,959,SKU-008,100.0,fuzzy,phone:573512753922,08cdbb6a-b7d8-5c1b-b815-43315d886ff3,False,,1.0,,8990000.0,,,,,False,False
LD-00960,26-08-2026,WhatsApp,EMP-02,PV-006,Juan Carlos Herrera Cardona,3236003089,,barranquilla,AKT Dynamic R3 125,sin gestion,,,juan carlos herrera cardona,573236003089,,barranquilla,whatsapp,sin gestion,2026-08-26 00:00:00,,akt dynamic r3 125,960,SKU-018,100.0,fuzzy,phone:573236003089,928fe2e5-8f9a-53fe-ab68-f429e38dc68f,False,,1.0,,5590000.0,5290000.0,credito,media,soat,False,False
LD-00961,2026-09-08T19:23:00,Meta Ads,EMP-03,PV-013,Liliana Torres Marín,+57 322 0374817,liliana.torres35@hotmail.com,Bogotá,Suzuki  V-Strom 250,Descartado,,,liliana torres marin,573220374817,liliana.torres35@hotmail.com,bogota,meta ads,descartado,2026-09-08 19:23:00,,suzuki v-strom 250,961,SKU-015,100.0,fuzzy,phone:573220374817,f8f25730-83db-5e7d-962a-6ca28d0a8c98,False,,1.0,,21900000.0,,,,,False,False
LD-00962,2026-09-07T10:59:00,Meta Ads,EMP-01,PV-001,  María Fernanda Quintero Betancur  ,+57 351 1424907,maria.quintero88@outlook.com,medellin,Suzuki  V-Strom 250,Descartado,2026-09-07 22:59:00,Feria de Motos 2026,maria fernanda quintero betancur,573511424907,maria.quintero88@outlook.com,medellin,meta ads,descartado,2026-09-07 10:59:00,2026-09-07 22:59:00,suzuki v-strom 250,962,SKU-015,100.0,fuzzy,phone:573511424907,f3ea6676-9f06-5b94-bde5-b12b106675a8,True,f3ea6676-9f06-5b94-bde5-b12b106675a8,1.0,same_phone_or_email,21900000.0,,,,,False,False
LD-00963,2026-09-08T04:14:00,Meta Ads,EMP-03,PV-014,Camilo Marín,3156484992,,Bogota,Honda,Descartado,2026-09-08T06:14:00,Remate Modelos 2025,camilo marin,573156484992,,bogota,meta ads,descartado,2026-09-08 04:14:00,2026-09-08 06:14:00,honda,963,,44.44444444444444,unmatched,phone:573156484992,d6a6234a-620d-5bb1-b688-6f93a01737ea,True,d6a6234a-620d-5bb1-b688-6f93a01737ea,1.0,same_phone_or_email,,7490000.0,credito,media,precio,False,True
LD-00964,2026-09-07T09:39:00,meta ads,EMP-02,PV-007,Duván Zapata Cardona,3161589013,duvan.zapata26@hotmail.com,Soledad,Suzuki  Gixxer 150,no contesta,2026-09-07T11:39:00,,duvan zapata cardona,573161589013,duvan.zapata26@hotmail.com,soledad,meta ads,no contesta,2026-09-07 09:39:00,2026-09-07 11:39:00,suzuki gixxer 150,964,SKU-014,100.0,fuzzy,phone:573161589013,ff3fd2f9-16df-5580-a421-f0fbb2fa8d40,False,,1.0,,11990000.0,,,,,False,False
LD-00965,2026-08-16 11:02:00,WhatsApp,EMP-03,PV-013,Alexander Restrepo Castaño,(323) 509-6458,,Bogotá,BAJAJ DOMINAR 400,Contactado,,,alexander restrepo castano,573235096458,,bogota,whatsapp,contactado,2026-08-16 11:02:00,,bajaj dominar 400,965,SKU-011,100.0,fuzzy,phone:573235096458,68bfe37b-5e8c-5c0c-ac6e-bcbb7fe3fbc3,False,,1.0,,24900000.0,,credito,,soat,False,False
LD-00966,2026-08-06T07:14:00,WhatsApp,EMP-02,PV-007,LUISA PÉREZ RAMÍREZ,+57 351 2105265,luisa.perez25@outlook.com,Soledad,Honda XRE 300,Cotización enviada,2026-08-09T07:14:00,Retoma tu moto,luisa perez ramirez,573512105265,luisa.perez25@outlook.com,soledad,whatsapp,cotizacion enviada,2026-08-06 07:14:00,2026-08-09 07:14:00,honda xre 300,966,SKU-006,100.0,fuzzy,phone:573512105265,0c059a21-8ed6-53be-b526-295ee94ce380,False,,1.0,,22900000.0,,,,,False,False
LD-00967,2026-09-07 08:46:00,Meta Ads,EMP-03,PV-015,ALEXANDER CORREA JIMÉNEZ,3513136644,alexander.correa6@hotmail.com,Soacha,suzuki gn 125,Contactado,07/09/2026 14:46,,alexander correa jimenez,573513136644,alexander.correa6@hotmail.com,soacha,meta ads,contactado,2026-09-07 08:46:00,2026-09-07 14:46:00,suzuki gn 125,967,SKU-013,100.0,fuzzy,phone:573513136644,7e9d60b7-5d90-5ef7-a1b5-02ef96aed3c8,False,,1.0,,7490000.0,,,,,False,False
LD-00968,26/08/2026 01:20,WhatsApp,EMP-01,PV-001,María Fernanda Cardona Castaño,3235691722,,Medellin,Honda,Sin gestión,,Feria de Motos 2026,maria fernanda cardona castano,573235691722,,medellin,whatsapp,sin gestion,2026-08-26 01:20:00,,honda,968,,44.44444444444444,unmatched,phone:573235691722,a0f93cf6-876d-5b15-95f5-1d72e62fb3d3,True,a0f93cf6-876d-5b15-95f5-1d72e62fb3d3,1.0,same_phone_or_email,,,,,,False,False
LD-00969,16/08/2026 23:44,WhatsApp,EMP-01,PV-003,Marcela Rodríguez Escobar,573163147749,marcela.rodriguez63@gmail.com,bello,Bajaj Dominar 400,Sin gestión,,Feria de Motos 2026,marcela rodriguez escobar,573163147749,marcela.rodriguez63@gmail.com,bello,whatsapp,sin gestion,2026-08-16 23:44:00,,bajaj dominar 400,969,SKU-011,100.0,fuzzy,phone:573163147749,19748f2e-c369-56dc-9105-8a1dde59e811,False,,1.0,,24900000.0,,,,,False,False
LD-00970,05-08-2026,WhatsApp,EMP-03,PV-012,Vanessa Marín Gómez,(315) 908-2340,vanessa.marin22@hotmail.com,Bogota DC,hero eco deluxe 100,sin gestion,,Remate Modelos 2025,vanessa marin gomez,573159082340,vanessa.marin22@hotmail.com,bogota dc,whatsapp,sin gestion,2026-08-05 00:00:00,,hero eco deluxe 100,970,SKU-021,100.0,fuzzy,phone:573159082340,c2c2ac05-062f-5a11-a8f2-fed8719e7c4b,True,c2c2ac05-062f-5a11-a8f2-fed8719e7c4b,1.0,same_phone_or_email,4990000.0,,,,,False,False
LD-00971,2026-09-03 03:25:00,whatsapp,EMP-03,PV-013,PAULA ANDREA RODRÍGUEZ GIRALDO,300-602-2797,paula.rodriguez20@outlook.com,bogotá,AKT EVO RS 150,contactado,2026-09-06 03:25:00,Retoma tu moto,paula andrea rodriguez giraldo,573006022797,paula.rodriguez20@outlook.com,bogota,whatsapp,contactado,2026-09-03 03:25:00,2026-09-06 03:25:00,akt evo rs 150,971,SKU-020,100.0,fuzzy,phone:573006022797,59d094e0-d006-5558-a988-490cc1d9eaa6,False,,1.0,,7190000.0,,,,,False,False
LD-00972,2026-08-24 20:02:00,Meta Ads,EMP-01,PV-002,K. Vargas Jiménez,311-892-4494,katherine.vargas71@hotmail.com,Itagüí,HERO XPULSE 200,Sin gestión,,Feria de Motos 2026,k. vargas jimenez,573118924494,katherine.vargas71@hotmail.com,itagui,meta ads,sin gestion,2026-08-24 20:02:00,,hero xpulse 200,972,SKU-023,100.0,fuzzy,phone:573118924494,84226c36-82f6-5116-b985-ec597d042122,True,84226c36-82f6-5116-b985-ec597d042122,1.0,same_phone_or_email,14990000.0,8990000.0,credito,,cuota,False,True
LD-00973,2026-08-31 20:47:00,Formulario Web,EMP-03,PV-012,ERIKA GÓMEZ RESTREPO,351-678-7760,erika.gomez96@yahoo.es,,hero dash 110,No contesta,03-09-2026,,erika gomez restrepo,573516787760,erika.gomez96@yahoo.es,,formulario web,no contesta,2026-08-31 20:47:00,2026-09-03 00:00:00,hero dash 110,973,SKU-024,100.0,fuzzy,phone:573516787760,28e4d3cc-f0a5-572c-8512-6947c80bf078,False,,1.0,,6290000.0,,,,,False,False
LD-00974,2026-08-28 08:28:00,WhatsApp,EMP-01,PV-002,MARÍA FERNANDA ZAPATA GIRALDO,313-956-0344,,Itagui,Bajaj,sin gestion,,Prima Extra,maria fernanda zapata giraldo,573139560344,,itagui,whatsapp,sin gestion,2026-08-28 08:28:00,,bajaj,974,,22.22222222222223,unmatched,phone:573139560344,07ed58de-eba3-5290-b516-d41f7e152f0f,False,,1.0,,,,,,,False,False
LD-00975,2026-08-14 03:41:00,WhatsApp,EMP-02,PV-006,Luz Marina Jiménez Ospina,3238193020,luz.jimenez60@yahoo.es,BARRANQUILLA,NKD 125,Descartado,2026-08-15T09:41:00,,luz marina jimenez ospina,573238193020,luz.jimenez60@yahoo.es,barranquilla,whatsapp,descartado,2026-08-14 03:41:00,2026-08-15 09:41:00,nkd 125,975,SKU-017,100.0,exact,phone:573238193020,ca602b6f-9e5e-5ed6-b616-9d756e960a94,True,ca602b6f-9e5e-5ed6-b616-9d756e960a94,1.0,same_phone_or_email,5290000.0,,credito,,soat,False,False
LD-00976,2026-09-02 23:37:00,whatsapp,EMP-03,PV-012,  Sebastián Valencia Betancur  ,311-972-5919,sebastian.valencia75@gmail.com,Bogota,AKT Evo,No contesta,2026-09-03T03:37:00,,sebastian valencia betancur,573119725919,sebastian.valencia75@gmail.com,bogota,whatsapp,no contesta,2026-09-02 23:37:00,2026-09-03 03:37:00,akt evo,976,,60.0,unmatched,phone:573119725919,0f26e449-09ae-5100-a956-3a18d8989a57,False,,1.0,,,,,,,False,False
LD-00977,2026-08-12T05:14:00,WHATSAPP,EMP-02,PV-008,Alexander Jiménez Valencia,318 555 8466,alexander.jimenez98@yahoo.es,CARTAGENA,Suzuki V-Strom 250,No contesta,2026-08-12 11:14:00,Agosto Cero Cuotas,alexander jimenez valencia,573185558466,alexander.jimenez98@yahoo.es,cartagena,whatsapp,no contesta,2026-08-12 05:14:00,2026-08-12 11:14:00,suzuki v-strom 250,977,SKU-015,100.0,fuzzy,phone:573185558466,cc698705-c6ee-5e6e-9f70-151878d19c25,False,,1.0,,21900000.0,,,,,False,False
LD-00978,2026-08-18T15:35:00,WhatsApp,EMP-02,PV-007,ERIKA BETANCUR CASTAÑO,302-683-4586,,Soledad,Honda  CB 125F Twister,Sin gestión,,Agosto Cero Cuotas,erika betancur castano,573026834586,,soledad,whatsapp,sin gestion,2026-08-18 15:35:00,,honda cb 125f twister,978,SKU-001,100.0,fuzzy,phone:573026834586,667073c2-89d2-53bb-9a96-2a6ab6b4a657,False,,1.0,,7990000.0,,credito,media,soat,False,False
LD-00979,03/09/2026 17:00,WhatsApp,EMP-02,PV-008,Kevin Rodríguez Arias,573112285188,kevin.rodriguez90@hotmail.com,Cartagena de Indias,Hero Eco Deluxe 100 2026,Contactado,2026-09-04T11:00:00,Agosto Cero Cuotas,kevin rodriguez arias,573112285188,kevin.rodriguez90@hotmail.com,cartagena de indias,whatsapp,contactado,2026-09-03 17:00:00,2026-09-04 11:00:00,hero eco deluxe 100 2026,979,SKU-021,100.0,fuzzy,phone:573112285188,0aeb3b96-17f7-55c7-a70e-19d5e100a01a,False,,1.0,,4990000.0,11490000.0,credito,media,soat,True,False
LD-00980,2026-08-13 10:17:00,Meta Ads,EMP-03,PV-015,Brayan Marín Torres,+57 315 5097749,brayan.marin72@hotmail.com,Soacha,Honda CB 125F Twister 2026,Sin gestión,,Agosto Cero Cuotas,brayan marin torres,573155097749,brayan.marin72@hotmail.com,soacha,meta ads,sin gestion,2026-08-13 10:17:00,,honda cb 125f twister 2026,980,SKU-001,100.0,fuzzy,phone:573155097749,5f6fb7a9-883e-532c-9732-f57d6e0a6599,False,,1.0,,7990000.0,11290000.0,credito,media,soat,True,False
LD-00981,08/09/2026 03:09,WHATSAPP,EMP-02,PV-008,Sandra Milena Ramírez Muñoz,314-609-8469,,CARTAGENA,A.K.T Dynamic R3 125,SIN GESTION,,Prima Extra,sandra milena ramirez munoz,573146098469,,cartagena,whatsapp,sin gestion,2026-09-08 03:09:00,,a.k.t dynamic r3 125,981,SKU-018,100.0,fuzzy,phone:573146098469,2cfbaa52-6a32-5433-8b7c-68dbc2ba4c32,True,2cfbaa52-6a32-5433-8b7c-68dbc2ba4c32,1.0,same_phone_or_email,5590000.0,,credito,media,soat,False,False
LD-00982,03/08/2026 22:54,whatsapp,EMP-03,PV-014,Yesenia Gómez Gómez,305 090 9710,yesenia.gomez21@hotmail.com,bogotá,A.K.T Dynamic R3 125,Cotización enviada,2026-08-06T22:54:00,,yesenia gomez gomez,573050909710,yesenia.gomez21@hotmail.com,bogota,whatsapp,cotizacion enviada,2026-08-03 22:54:00,2026-08-06 22:54:00,a.k.t dynamic r3 125,982,SKU-018,100.0,fuzzy,phone:573050909710,74a7c848-916b-54c3-9c9f-351ac132c41e,False,,1.0,,5590000.0,,credito,,soat,False,False
LD-00983,08/26/2026 21:42,whatsapp,EMP-03,PV-012,Andrés Felipe Cardona Bedoya,311 937 7000,andres.cardona9@hotmail.com,Bogota DC,Hero Hunk 160R,Contactado,2026-08-27 09:42:00,,andres felipe cardona bedoya,573119377000,andres.cardona9@hotmail.com,bogota dc,whatsapp,contactado,2026-08-26 21:42:00,2026-08-27 09:42:00,hero hunk 160r,983,SKU-022,100.0,fuzzy,phone:573119377000,fae54d7a-d3ce-525b-8be4-b54e3723fa9d,False,,1.0,,10490000.0,9890000.0,credito,media,soat,False,False
LD-00984,2026-08-19T10:05:00,Formulario Web,EMP-01,PV-001,Diana Carolina Zapata Quintero,312 394 6642,diana.zapata33@outlook.com,Medellín,BAJAJ BOXER CT 100,En proceso,22/08/2026 10:05,Agosto Cero Cuotas,diana carolina zapata quintero,573123946642,diana.zapata33@outlook.com,medellin,formulario web,en proceso,2026-08-19 10:05:00,2026-08-22 10:05:00,bajaj boxer ct 100,984,SKU-007,100.0,fuzzy,phone:573123946642,09502500-1d94-5825-abd6-20bd6698b874,False,,1.0,,5790000.0,,credito,,soat,False,False
LD-00985,10/09/2026 01:22,Formulario Web,EMP-01,PV-004,Erika Mosquera Mosquera,573010497833,erika.mosquera66@hotmail.com,RIONEGRO,Honda XR 150L,Contactado,2026-09-14 01:22:00,Agosto Cero Cuotas,erika mosquera mosquera,573010497833,erika.mosquera66@hotmail.com,rionegro,formulario web,contactado,2026-09-10 01:22:00,2026-09-14 01:22:00,honda xr 150l,985,SKU-002,100.0,fuzzy,phone:573010497833,c51b17f7-f74e-5950-af85-1eeabe936f12,False,,1.0,,11490000.0,,,,,False,False
LD-00986,08/04/2026 12:19,Formulario Web,EMP-01,PV-004,FABIÁN FRANCO HERNÁNDEZ, 3189145189 ,,RIONEGRO,Honda  Navi,Sin gestión,,,fabian franco hernandez,573189145189,,rionegro,formulario web,sin gestion,2026-04-08 12:19:00,,honda navi,986,SKU-004,100.0,fuzzy,phone:573189145189,843677e9-001d-53d5-9a5c-3c62fbe36bec,False,,1.0,,7290000.0,24900000.0,credito,media,cuota,False,True
LD-00987,31/08/2026 17:26,Meta Ads,EMP-02,PV-006,JULIÁN MOSQUERA ZAPATA,3154479475,julian.mosquera62@hotmail.com,barranquilla,,sin gestion,,Remate Modelos 2025,julian mosquera zapata,573154479475,julian.mosquera62@hotmail.com,barranquilla,meta ads,sin gestion,2026-08-31 17:26:00,,,987,,0.0,none,phone:573154479475,3a490e33-b8c8-5156-8130-4daea2b7a02b,False,,1.0,,,,,,,False,False
LD-00988,2026-08-18 05:53:00,Formulario Web,EMP-02,PV-006,Liliana Betancur,573051224727,liliana.betancur63@hotmail.com,B/quilla,HONDA NAVI,contactado,21/08/2026 05:53,Agosto Cero Cuotas,liliana betancur,573051224727,liliana.betancur63@hotmail.com,b/quilla,formulario web,contactado,2026-08-18 05:53:00,2026-08-21 05:53:00,honda navi,988,SKU-004,100.0,fuzzy,phone:573051224727,9fafc248-3f79-50d4-b703-70da693f5edc,True,9fafc248-3f79-50d4-b703-70da693f5edc,1.0,same_phone_or_email,7290000.0,21900000.0,credito,media,soat,True,True
LD-00989,05/09/2026 15:42,WhatsApp,EMP-01,PV-005,Cristian Cardona Giraldo, 3008417334 ,cristian.cardona73@outlook.com,MEDELLIN,Hero,sin gestion,,Retoma tu moto,cristian cardona giraldo,573008417334,cristian.cardona73@outlook.com,medellin,whatsapp,sin gestion,2026-09-05 15:42:00,,hero,989,,28.57142857142857,unmatched,phone:573008417334,0e409062-a49d-5413-8829-1681840a5c68,False,,1.0,,,,,,,False,False
LD-00990,17-08-2026,WhatsApp,EMP-02,PV-006,Nelson Zapata Vargas,+57 316 4027926,,B/quilla,Bajaj Boxer CT 100 2026,Contactado,21/08/2026 20:10,Prima Extra,nelson zapata vargas,573164027926,,b/quilla,whatsapp,contactado,2026-08-17 00:00:00,2026-08-21 20:10:00,bajaj boxer ct 100 2026,990,SKU-007,100.0,fuzzy,phone:573164027926,8ce5c886-1453-5656-b726-ca6b52497868,True,8ce5c886-1453-5656-b726-ca6b52497868,1.0,same_phone_or_email,5790000.0,,,,,False,False
LD-00991,31-08-2026,whatsapp,EMP-02,PV-009,MARÍA FERNANDA JIMÉNEZ FRANCO,321 371 5574,maria.jimenez96@gmail.com,Sta Marta,HONDA CB 125F TWISTER,Contactado,,Agosto Cero Cuotas,maria fernanda jimenez franco,573213715574,maria.jimenez96@gmail.com,santa marta,whatsapp,contactado,2026-08-31 00:00:00,,honda cb 125f twister,991,SKU-001,100.0,fuzzy,phone:573213715574,2b94c5ba-b29e-52ee-9d44-96e79a3f8be7,True,2b94c5ba-b29e-52ee-9d44-96e79a3f8be7,1.0,same_phone_or_email,7990000.0,11490000.0,credito,media,cuota,False,True
LD-00992,08/19/2026 03:47,WhatsApp,EMP-03,PV-013,VANESSA GÓMEZ VALENCIA,(313) 863-4264,,bogotá,HERO HUNK 160R,Cotización enviada,2026-08-20T03:47:00,,vanessa gomez valencia,573138634264,,bogota,whatsapp,cotizacion enviada,2026-08-19 03:47:00,2026-08-20 03:47:00,hero hunk 160r,992,SKU-022,100.0,fuzzy,phone:573138634264,920d7c21-46d7-5f27-9308-619021a93189,True,920d7c21-46d7-5f27-9308-619021a93189,1.0,same_phone_or_email,10490000.0,,credito,,soat,False,False
LD-00993,2026-08-24 19:27:00,WhatsApp,EMP-01,PV-002,Camilo Mosquera Valencia,3161854257,camilo.mosquera96@hotmail.com,Itagui,Bajaj Boxer CT 100 2026,Descartado,2026-08-25T19:27:00,Retoma tu moto,camilo mosquera valencia,573161854257,camilo.mosquera96@hotmail.com,itagui,whatsapp,descartado,2026-08-24 19:27:00,2026-08-25 19:27:00,bajaj boxer ct 100 2026,993,SKU-007,100.0,fuzzy,phone:573161854257,153952a7-736b-58ec-bf2c-c608612e3717,False,,1.0,,5790000.0,13990000.0,credito,,cuota,False,True
LD-00994,11/08/2026 09:54,WhatsApp,EMP-01,PV-003,Erika Franco Franco,573236921604,erika.franco35@yahoo.es,bello,Honda XRE 300,En proceso,15-08-2026,Agosto Cero Cuotas,erika franco franco,573236921604,erika.franco35@yahoo.es,bello,whatsapp,en proceso,2026-08-11 09:54:00,2026-08-15 00:00:00,honda xre 300,994,SKU-006,100.0,fuzzy,phone:573236921604,82e15742-496e-58ff-bc07-193b3c5d9c36,False,,1.0,,22900000.0,,,,,False,False
LD-00995,2026-09-07 13:18:00,Meta Ads,EMP-03,PV-011,NELSON JIMÉNEZ HERNÁNDEZ,315 876 9808,nelson.jimenez89@outlook.com,bogotá,AKT Evo RS 150 2026,SIN GESTION,,Remate Modelos 2025,nelson jimenez hernandez,573158769808,nelson.jimenez89@outlook.com,bogota,meta ads,sin gestion,2026-09-07 13:18:00,,akt evo rs 150 2026,995,SKU-020,100.0,fuzzy,phone:573158769808,3f4a58dd-33bd-5164-8986-f17580367c5d,False,,1.0,,7190000.0,,,,,False,False
LD-00996,08/31/2026 15:22,WhatsApp,EMP-03,PV-014,SANDRA MILENA SALAZAR MOSQUERA,3140329132,,BOGOTA,Bajaj,Descartado,03-09-2026,,sandra milena salazar mosquera,573140329132,,bogota,whatsapp,descartado,2026-08-31 15:22:00,2026-09-03 00:00:00,bajaj,996,,22.22222222222223,unmatched,phone:573140329132,364ee42a-7ffb-52e0-985b-a41ce986de56,False,,1.0,,,,,,,False,False
LD-00997,07/09/2026 22:23,WhatsApp,EMP-02,PV-006,V. Gómez Valencia,3138634264,vanessa.gomez21@yahoo.es,B/quilla,Gixxer 150,Sin gestión,,Prima Extra,v. gomez valencia,573138634264,vanessa.gomez21@yahoo.es,b/quilla,whatsapp,sin gestion,2026-09-07 22:23:00,,gixxer 150,997,SKU-014,100.0,exact,phone:573138634264,920d7c21-46d7-5f27-9308-619021a93189,True,920d7c21-46d7-5f27-9308-619021a93189,1.0,same_phone_or_email,11990000.0,7990000.0,credito,,cuota,False,True
LD-00998,18/08/2026 02:51,WhatsApp,EMP-02,PV-009,Leidy Johana Castaño Arias,(350) 069-9238,,SANTA MARTA,,Sin gestión,,Prima Extra,leidy johana castano arias,573500699238,,santa marta,whatsapp,sin gestion,2026-08-18 02:51:00,,,998,,0.0,none,phone:573500699238,074cad32-1d25-57a2-8868-4e5247f0e142,False,,1.0,,,,,,,False,False
LD-00999,09/04/2026 18:39,META ADS,EMP-02,PV-006,Paula Andrea Agudelo Cardona,323-687-0746,paula.agudelo71@outlook.com,barranquilla,honda xr 150l,sin gestion,,,paula andrea agudelo cardona,573236870746,paula.agudelo71@outlook.com,barranquilla,meta ads,sin gestion,2026-04-09 18:39:00,,honda xr 150l,999,SKU-002,100.0,fuzzy,phone:573236870746,a0bbedbe-0197-5f42-828c-c4a4fb9cf079,False,,1.0,,11490000.0,,,,,False,False
LD-01000,2026-08-29T15:56:00,WhatsApp,EMP-01,PV-005,KATHERINE RAMÍREZ MUÑOZ,3107174898,,Medellin,suzuki gn 125,Sin gestión,,Agosto Cero Cuotas,katherine ramirez munoz,573107174898,,medellin,whatsapp,sin gestion,2026-08-29 15:56:00,,suzuki gn 125,1000,SKU-013,100.0,fuzzy,phone:573107174898,dc9b37e5-e9db-5964-994b-bc3ca597035b,True,dc9b37e5-e9db-5964-994b-bc3ca597035b,1.0,same_phone_or_email,7490000.0,,,,,False,False
LD-01001,04/09/2026 06:19,WhatsApp,EMP-02,PV-008,Luisa Agudelo, 3130312521 ,,Cartagena,Suzuki GN,En proceso,2026-09-05T00:19:00,Agosto Cero Cuotas,luisa agudelo,573130312521,,cartagena,whatsapp,en proceso,2026-09-04 06:19:00,2026-09-05 00:19:00,suzuki gn,1001,,50.0,unmatched,phone:573130312521,82859ad1-168c-540e-8998-28dddbe11273,True,82859ad1-168c-540e-8998-28dddbe11273,1.0,same_phone_or_email,,,,,,False,False
LD-01002,02-08-2026,WhatsApp,EMP-03,PV-015,NATALIA MOSQUERA RESTREPO, 3163893482 ,natalia.mosquera34@outlook.com,Soacha,Honda CB 125F Twister,contactado,02-08-2026,,natalia mosquera restrepo,573163893482,natalia.mosquera34@outlook.com,soacha,whatsapp,contactado,2026-08-02 00:00:00,2026-08-02 00:00:00,honda cb 125f twister,1002,SKU-001,100.0,fuzzy,phone:573163893482,6004a4a9-2c4f-517b-b6c6-8f7947ed6db2,True,6004a4a9-2c4f-517b-b6c6-8f7947ed6db2,1.0,same_phone_or_email,7990000.0,7490000.0,credito,,soat,False,False
LD-01003,2026-09-06 05:28:00,Meta Ads,EMP-01,PV-001,Katherine Giraldo Torres,3173763315,,MEDELLIN,Bajaj Dominar 400,Cotización enviada,,,katherine giraldo torres,573173763315,,medellin,meta ads,cotizacion enviada,2026-09-06 05:28:00,,bajaj dominar 400,1003,SKU-011,100.0,fuzzy,phone:573173763315,3a759fd8-d91f-5a81-8156-4de99cbd7d2a,False,,1.0,,24900000.0,,,,,False,False
